run_id,question_id,split_name,subject,method_name,prompt_version,perturbation_name,sample_index,provider,model_name,temperature,max_tokens,seed,question_text,choice_a,choice_b,choice_c,choice_d,correct_option,prompt,model_status,raw_text,finish_reason,latency_seconds,timestamp_utc,error_type,error_message,error_stage,error_retryable,parsed_choice,parse_status,normalized_text,parse_reason,is_correct,score_status,benchmark
20260601_183346,1d5f83236b2f47ef,robustness,arc_challenge,baseline,v1,,30.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which of the following best describes the function of a resistor in an electrical circuit?,It opens the circuit.,It creates the electric field.,It controls the amount of current.,It provides energy to the circuit.,C,"Answer the following multiple-choice question.

Question: Which of the following best describes the function of a resistor in an electrical circuit?

Options:
A. It opens the circuit.
B. It creates the electric field.
C. It controls the amount of current.
D. It provides energy to the circuit.

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,11c35eabb7f5e7b6,robustness,arc_challenge,baseline,v1,,31.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,A student observes the time it takes a marble to roll down a ramp four times. Which of these displays will best communicate the student's observations?,a pie chart with four different sections,a line graph with continuous data points,a bar graph with a bar for each trial,a table with four rows and four columns,C,"Answer the following multiple-choice question.

Question: A student observes the time it takes a marble to roll down a ramp four times. Which of these displays will best communicate the student's observations?

Options:
A. a pie chart with four different sections
B. a line graph with continuous data points
C. a bar graph with a bar for each trial
D. a table with four rows and four columns

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,39abe393c95a4161,robustness,arc_challenge,baseline,v1,,32.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,During which phase of meiosis does the separation of homologous chromosomes occur?,prophase,anaphase,metaphase,telophase,B,"Answer the following multiple-choice question.

Question: During which phase of meiosis does the separation of homologous chromosomes occur?

Options:
A. prophase
B. anaphase
C. metaphase
D. telophase

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,1efa1c879fd37002,robustness,arc_challenge,baseline,v1,,33.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Two identical containers each hold one liter of water. One container is kept at room temperature as a liquid. The other container is placed in a freezer and kept as a solid. Which property is most likely to be the same in both states of matter?,density,mass,shape,volume,B,"Answer the following multiple-choice question.

Question: Two identical containers each hold one liter of water. One container is kept at room temperature as a liquid. The other container is placed in a freezer and kept as a solid. Which property is most likely to be the same in both states of matter?

Options:
A. density
B. mass
C. shape
D. volume

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,2f55b838bb752e3d,robustness,arc_challenge,baseline,v1,,34.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,All stars in the universe go through a life cycle. What factor determines how stars progress through this cycle?,the radiation that is present in the star,the amount of energy the star consumes,the quantity of mass with which the star began,the location of the star in the universe,C,"Answer the following multiple-choice question.

Question: All stars in the universe go through a life cycle. What factor determines how stars progress through this cycle?

Options:
A. the radiation that is present in the star
B. the amount of energy the star consumes
C. the quantity of mass with which the star began
D. the location of the star in the universe

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,ae282f45097d4867,robustness,arc_challenge,baseline,v1,,35.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which type of rock forms by weathering?,igneous rock,extrusive rock,sedimentary rock,metamorphic rock,C,"Answer the following multiple-choice question.

Question: Which type of rock forms by weathering?

Options:
A. igneous rock
B. extrusive rock
C. sedimentary rock
D. metamorphic rock

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,1bcc0916687e22df,robustness,arc_challenge,baseline,v1,,36.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,What happens to a population and to competition when there is a reduction of living space?,The population expands and competition intensifies.,Competition strengthens while the population contracts.,The population increases as competition decreases.,Competition weakens and the population decreases.,B,"Answer the following multiple-choice question.

Question: What happens to a population and to competition when there is a reduction of living space?

Options:
A. The population expands and competition intensifies.
B. Competition strengthens while the population contracts.
C. The population increases as competition decreases.
D. Competition weakens and the population decreases.

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,ca7520a15224c8a9,robustness,arc_challenge,baseline,v1,,37.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,A particular peach tree produces peaches that are more resistant to disease than other peaches. What method would reproduce these exact peaches?,use bees to pollinate the flowers,reproduce by cross-pollination of different peach trees,increase the diversity in the peach tree,ensure that the peach tree reproduces asexually,D,"Answer the following multiple-choice question.

Question: A particular peach tree produces peaches that are more resistant to disease than other peaches. What method would reproduce these exact peaches?

Options:
A. use bees to pollinate the flowers
B. reproduce by cross-pollination of different peach trees
C. increase the diversity in the peach tree
D. ensure that the peach tree reproduces asexually

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,c005800fae685769,robustness,arc_challenge,baseline,v1,,38.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"During a portion of the water cycle, water falls to Earth's surface as precipitation. Some of this water runs off into channels and keeps moving until it ends up in the ocean. Which best describes the water in the channels?",lake,river,aquifer,wetland,B,"Answer the following multiple-choice question.

Question: During a portion of the water cycle, water falls to Earth's surface as precipitation. Some of this water runs off into channels and keeps moving until it ends up in the ocean. Which best describes the water in the channels?

Options:
A. lake
B. river
C. aquifer
D. wetland

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,6fec0ca6deb1053f,robustness,arc_challenge,baseline,v1,,39.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"In Australia, mid-day temperatures can soar to over 110°F (43°C). In order to keep their bodies cool, kangaroos lick their arms, coating them with a thick layer of saliva. As the saliva evaporates, it acts as a cooling mechanism and lowers the kangaroo's body temperature. Which term best describes this activity?",natural selection,defense mechanism,structural adaptation,behavioral adaptation,D,"Answer the following multiple-choice question.

Question: In Australia, mid-day temperatures can soar to over 110°F (43°C). In order to keep their bodies cool, kangaroos lick their arms, coating them with a thick layer of saliva. As the saliva evaporates, it acts as a cooling mechanism and lowers the kangaroo's body temperature. Which term best describes this activity?

Options:
A. natural selection
B. defense mechanism
C. structural adaptation
D. behavioral adaptation

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,899b3a95301b3eab,robustness,arc_challenge,baseline,v1,,40.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"For a science fair project, Jordan collects data on which types of insects live in different areas of the neighborhood. He collects insects and uses a field guide to identify them. Which pieces of information should Jordan record in his notebook for each insect collected?",the size of the insect and the number of legs,the name of the insect and the location found,the weight of the insect and the time it was collected,the color of the insect and the number of body segments,B,"Answer the following multiple-choice question.

Question: For a science fair project, Jordan collects data on which types of insects live in different areas of the neighborhood. He collects insects and uses a field guide to identify them. Which pieces of information should Jordan record in his notebook for each insect collected?

Options:
A. the size of the insect and the number of legs
B. the name of the insect and the location found
C. the weight of the insect and the time it was collected
D. the color of the insect and the number of body segments

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,a8019645cc400b92,robustness,arc_challenge,baseline,v1,,41.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Estuaries are dynamic ecosystems where salt water and fresh water mix. Usually this happens as fresh water flows from a river to an ocean. When would you expect the concentration of salt in the estuary water to be LOWEST near the mouth of the river?,when the river flow is low and the tide is low,when the river flow is high and the tide is low,when the river flow is low and the tide is high,when the river flow is high and the tide is high,B,"Answer the following multiple-choice question.

Question: Estuaries are dynamic ecosystems where salt water and fresh water mix. Usually this happens as fresh water flows from a river to an ocean. When would you expect the concentration of salt in the estuary water to be LOWEST near the mouth of the river?

Options:
A. when the river flow is low and the tide is low
B. when the river flow is high and the tide is low
C. when the river flow is low and the tide is high
D. when the river flow is high and the tide is high

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
